,1,2,3,4,5,6,7,8,9,10,11,12,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1,0.0,32.99468,10.70341,7.49304,20.94788,17.03898,21.098689999999998,13.71208,4.3288400000000005,30.68413,13.626809999999999,26.29547,16.11884,10.468309999999999,19.79399,9.117239999999999,13.172559999999999,12.13139,7.34313,31.32006,5.417800000000001,15.134129999999999,15.39437,17.446060000000003,18.40639,15.8568,22.172669999999997,20.65055,20.444740000000003,23.637169999999998,22.096330000000002,11.74606,8.08513,26.21171,22.95216,18.56218,30.89472,15.338209999999998,26.81952,18.980240000000002,7.18508,18.04762,13.99942,14.551129999999999,22.91423,22.1479,20.26473,28.549229999999998,23.87789,14.32695,17.851200000000002,11.830309999999999,12.10897,23.5954,17.14045,12.89013,22.71051,29.53479,9.47002,21.96656,4.74538,16.8583,26.224970000000003,30.05801,29.31783,27.12036,16.97301,23.87479,16.9498,3.1577100000000002,22.97189,28.709130000000002,2.90071,11.21271,12.247,21.65597,25.73332,6.62397,8.28899,29.02136,14.66476,29.3794,7.12343,13.42748,25.47688,8.74164,18.42971,26.0557,16.387580000000003,10.29455,26.50147,27.21316,13.59694,12.63863,28.864630000000002,20.13987,18.06705,33.11436,22.676740000000002,30.65317,26.717419999999997,14.91812
2,33.54128,0.0,34.077589999999994,29.96221,13.8393,19.162560000000003,14.1404,24.18994,32.07461,2.57734,22.36545,6.42342,23.359180000000002,32.38105,15.6738,29.95654,40.18252,35.50557,30.34641,11.62073,31.029889999999998,19.393099999999997,24.01105,18.822490000000002,19.99675,17.62044,12.11665,14.37785,19.00113,12.95501,19.219369999999998,23.243299999999998,29.50675,11.68837,10.61488,15.13803,4.71209,21.73129,6.383520000000001,16.579939999999997,29.136200000000002,15.90124,39.65159,22.68774,20.82666,12.244549999999998,13.68701,11.70001,9.33357,22.1528,16.46706,24.87402,23.60621,20.25833,17.2922,24.129540000000002,13.71718,15.254,30.58163,14.60194,35.01737,18.49936,15.03411,6.48847,4.46858,6.487640000000001,19.766569999999998,12.426590000000001,22.29512,31.88375,11.06418,14.69917,36.55546,24.95053,22.62413,20.42981,18.96537,29.641599999999997,30.75816,6.21156,20.98824,4.61921,34.26654,18.84366,10.477559999999999,25.91871,25.87724,18.60205,39.76175,25.92977,6.07439,7.383229999999999,21.25411,21.16751,4.965199999999999,13.68841,17.90654,8.01998,23.27073,10.41996,10.43983,19.60466
3,13.89737,38.87566,0.0,15.75921,32.09332,28.18441,26.97966,24.85752,17.62545,36.5651,24.77224,32.17644,30.189880000000002,10.52065,30.93943,13.788260000000001,6.10499,7.03875,14.767850000000001,41.65477,20.726020000000002,19.843790000000002,29.46541,21.30114,31.987099999999998,20.56646,28.053639999999998,31.79598,31.59018,31.98938,35.67704,18.90333,23.81222,32.09268,28.83313,24.443150000000003,36.775690000000004,29.40925,32.70049,30.12567,20.61272,29.19305,5.57406,28.622169999999997,36.49494,28.028869999999998,24.97438,37.24478,29.758860000000002,25.47238,28.99664,22.97575,19.266240000000003,37.17611,23.02142,24.71939,33.85595,38.23034,10.29042,33.11199,18.468349999999997,22.73927,34.920519999999996,35.93898,35.198800000000006,33.00133,28.11845,29.755770000000002,28.09524,11.36207,28.85286,37.40468,16.62368,25.28375,18.10139,35.23668,39.89113,11.16424,14.69044,34.90233,18.60248,35.26037,20.846400000000003,20.58475,31.35785,15.675049999999999,32.50074,39.52782,5.6842299999999994,21.43998,32.382439999999995,33.09413,20.75421,19.79589,34.745599999999996,25.29389,29.212490000000003,38.99533,36.25746,36.39511,32.59839,19.627779999999998
4,5.4979499999999994,29.423509999999997,10.6141,0.0,17.37671,13.467799999999999,17.52751,10.14091,7.05413,27.112959999999998,10.055639999999999,22.7243,15.473270000000001,8.91756,16.22282,6.49305,16.71902,12.04208,0.42452,27.74889,6.00941,11.562959999999999,14.7488,13.87488,17.270490000000002,12.28563,18.601490000000002,17.079369999999997,16.87357,20.066,20.96043,7.45495,9.09561,22.64054,19.38099,14.991,27.32355,14.692639999999999,23.24835,15.40906,5.896109999999999,14.47644,16.18809,13.90556,21.77833,18.57672,16.69355,24.978060000000003,20.306720000000002,10.75577,14.28003,8.259139999999999,7.81785,22.4595,13.569270000000001,10.002780000000001,19.13934,25.96362,7.11814,18.39538,7.75251,13.28713,22.6538,26.48683,25.74666,23.54919,13.40184,20.30362,13.37863,5.3347,19.40071,25.13796,7.07014,10.56714,7.5604,20.52008,24.59742,6.178109999999999,2.39822,25.45019,6.2716199999999995,25.80823,13.8554,9.136370000000001,21.90571,2.85087,17.78413,27.2611,16.29826,6.72337,22.9303,23.64198,9.305819999999999,8.34751,25.29345,16.5687,14.49588,29.54319,21.54085,27.08199,23.146240000000002,11.346950000000001
5,20.63468,15.059280000000001,27.622580000000003,17.05561,0.0,6.25596,8.534049999999999,11.28334,19.168,9.55911,10.94059,4.87167,10.45258,25.92604,2.7672,23.50153,33.7275,29.05056,17.43981,11.06738,18.12329,16.528830000000003,11.10445,18.84075,7.0901499999999995,17.25149,9.7126,1.47125,6.09453,2.4082199999999996,8.98611,17.53827,16.600150000000003,3.53534,10.492090000000001,10.82085,12.38987,8.82468,8.31467,3.67334,16.2296,6.8893699999999995,33.19657,9.781139999999999,12.1259,10.80002,12.10709,6.0857600000000005,5.97775,9.2462,8.66191,13.187149999999999,17.90118,10.025079999999999,12.88647,11.22293,1.4815699999999998,7.07133,24.12662,0.9492200000000001,22.11077,11.82559,2.9326,11.55316,10.81298,8.348600000000001,6.859970000000001,3.54623,10.87026,21.15671,4.8791899999999995,6.24566,23.64886,12.04392,21.08345,10.86764,8.73211,23.18659,17.851560000000003,6.50216,16.059450000000002,7.339060000000001,21.359939999999998,18.50059,13.01681,18.304209999999998,12.97064,8.368799999999998,33.30674,13.02317,5.07767,8.708309999999999,19.38914,18.43083,10.35978,11.23921,6.48168,14.60951,11.88841,6.071,14.25735,16.31281
6,14.72879,16.64572,21.71669,11.14973,6.7846400000000004,0.0,5.9581599999999995,5.37745,13.262120000000001,16.35399,4.49017,10.50116,5.27386,20.02015,5.63075,17.59564,27.82162,23.144669999999998,11.53393,17.15682,12.21741,11.627229999999999,5.92573,13.93915,6.68271,12.3499,7.96138,6.4873,6.2815,7.50037,10.37265,13.746780000000001,10.69426,9.16483,8.20415,8.244950000000001,16.56459,3.64596,12.48939,3.80122,10.323709999999998,2.8686,27.290689999999998,4.60242,11.19055,7.32931,9.53119,12.41243,9.561459999999999,3.33452,4.79861,7.28127,14.10969,11.87172,8.79525,6.04421,6.57371,13.39799,18.220740000000003,5.82975,16.20488,6.83539,10.08817,15.727870000000001,14.98769,12.79022,2.81406,6.99558,5.38654,15.25083,8.00324,12.57233,17.74298,6.8652,15.380690000000001,9.93229,14.00964,17.2807,11.94567,12.13165,11.15785,12.96854,15.454049999999999,13.59899,11.14675,12.39832,7.79192,14.695469999999998,27.40086,7.11728,10.70716,12.88302,15.59766,14.63935,14.53449,8.66331,2.88803,18.78422,10.953059999999999,14.51637,12.38728,11.41122
7,19.64218,13.82007,22.640439999999998,16.06311,9.37638,5.86301,0.0,10.80238,18.1755,11.50952,7.03279,7.21231,9.76072,20.943900000000003,8.22249,18.51938,28.74536,24.06842,16.44731,16.69064,17.13079,7.95595,10.41259,10.39817,9.61387,9.21515,3.09858,9.079049999999999,8.61825,7.02524,13.83171,11.806149999999999,15.60765,7.128550000000001,3.35968,4.21196,11.72011,8.132819999999999,7.644909999999999,6.457050000000001,15.2371,3.35424,28.21443,9.08927,14.64962,2.48483,5.4982,12.28065,4.71699,8.76477,2.7806599999999997,10.384379999999998,12.169049999999999,15.33079,5.85505,9.04848,8.48375,13.26621,19.144479999999998,7.96614,21.11827,5.66814,9.956389999999999,10.8834,10.14322,7.94575,7.07012,3.29425,6.96677,20.4466,3.14044,12.44055,22.65636,10.48547,14.241209999999999,13.39136,14.927,18.20445,16.859060000000003,9.9382,9.55109,10.29624,20.36744,10.41935,6.30227,14.48156,12.278780000000001,14.563690000000001,28.3246,12.03067,7.41831,8.03855,13.657020000000001,12.698709999999998,9.69002,4.630319999999999,3.91577,13.93975,14.41213,11.43098,7.542800000000001,8.16751
8,13.9134,23.33412,20.9013,10.33433,11.01378,7.1048800000000005,9.73291,0.0,12.446729999999999,21.02356,3.69271,15.74608,7.86962,19.204759999999997,9.85989,16.78025,27.00623,22.329279999999997,10.71854,21.38596,11.40202,10.81184,7.145149999999999,13.12376,10.15716,11.5345,12.56384,10.71645,10.510639999999999,12.74529,13.847100000000001,12.931389999999999,9.878870000000001,14.40975,12.873719999999999,8.93651,21.234150000000003,7.08899,17.15896,9.04614,9.50832,8.113520000000001,26.4753,6.3019,14.665,11.99887,11.26268,17.657349999999997,14.23103,4.39285,7.9171000000000005,6.46588,13.2943,15.34617,7.50767,2.41545,11.818629999999999,18.64291,17.40535,11.07467,15.38949,5.54781,15.33309,20.39744,19.657259999999997,17.45979,7.03891,12.677850000000001,6.4292,14.43543,13.363059999999999,17.81725,16.927580000000003,2.96348,14.565299999999999,13.40675,17.484090000000002,16.465310000000002,11.13028,17.37657,10.342459999999999,18.21347,14.63866,12.7836,15.81631,11.582930000000001,10.18048,19.94039,26.585459999999998,3.31111,15.95208,17.55259,14.78227,13.82396,19.204060000000002,10.5142,8.13295,23.45379,14.427520000000001,16.389580000000002,17.056849999999997,10.59583
9,3.98173,30.238,17.75012,7.09699,20.042810000000003,16.47411,18.342,9.57361,0.0,27.92745,11.6935,23.538790000000002,13.03191,16.05358,20.5613,13.62907,14.29139,19.178099999999997,7.52151,33.15614,1.78354,12.377450000000001,12.30744,14.68937,15.31946,13.10012,19.41598,21.41786,20.957060000000002,20.88049,19.00939,10.89301,4.9982,23.455029999999997,20.19548,15.805489999999999,28.13804,12.251280000000001,24.06284,18.19302,4.0981499999999995,17.2604,15.11825,11.4642,19.8273,19.391209999999997,17.50804,25.79255,21.121209999999998,10.78716,14.90293,9.07363,11.25592,20.50846,14.38376,9.8032,19.953830000000004,26.77811,14.25417,19.20987,2.42767,14.10162,23.46829,27.30132,26.56115,24.36368,13.28168,21.11811,14.19312,7.27136,20.2152,25.952450000000002,3.29647,8.125779999999999,11.414129999999998,18.56904,22.64638,13.314129999999999,7.892939999999999,26.264680000000002,11.90807,26.62272,5.145,14.34921,22.720200000000002,8.34559,15.34277,22.96877,23.43429,7.4044799999999995,23.744790000000002,24.45647,12.743889999999999,11.78558,26.10794,17.38319,16.477240000000002,30.357680000000002,19.58981,27.89648,23.960729999999998,12.16144
